Date,Close
2016-03-08,9.84721
2016-03-09,11.898
2016-03-10,11.305
2016-03-11,11.0828
2016-03-12,13.5333
2016-03-13,14.475
2016-03-14,12.4526
2016-03-15,13.01
2016-03-16,12.5209
2016-03-17,11.0815
2016-03-18,10.9981
2016-03-19,10.5307
2016-03-20,10.3198
2016-03-21,11.8641
2016-03-22,11.2748
2016-03-23,12.4167
2016-03-24,11.235
2016-03-25,10.7432
2016-03-26,10.974
2016-03-27,10.4192
2016-03-28,11.6656
2016-03-29,11.6564
2016-03-30,11.9529
2016-03-31,11.4035
2016-04-01,11.6636
2016-04-02,11.5989
2016-04-03,11.6183
2016-04-04,11.1573
2016-04-05,10.4381
2016-04-06,10.6854
2016-04-07,10.0697
2016-04-08,9.71959
2016-04-09,9.15062
2016-04-10,8.93634
2016-04-11,8.64379
2016-04-12,7.442310000000001
2016-04-13,8.04442
2016-04-14,8.38724
2016-04-15,8.24278
2016-04-16,8.6095
2016-04-17,9.3091
2016-04-18,9.036
2016-04-19,8.71488
2016-04-20,8.46579
2016-04-21,8.10217
2016-04-22,7.82126
2016-04-23,8.294789999999999
2016-04-24,8.00135
2016-04-25,7.55434
2016-04-26,7.39704
2016-04-27,7.75997
2016-04-28,7.17253
2016-04-29,7.457289999999999
2016-04-30,8.81398
2016-05-01,8.8465
2016-05-02,10.1632
2016-05-03,9.31127
2016-05-04,9.41377
2016-05-05,9.8261
2016-05-06,9.34664
2016-05-07,9.37051
2016-05-08,9.48293
2016-05-09,9.29773
2016-05-10,9.36152
2016-05-11,9.99628
2016-05-12,10.0578
2016-05-13,10.5066
2016-05-14,10.2397
2016-05-15,9.96235
2016-05-16,11.1713
2016-05-17,12.1988
2016-05-18,13.5586
2016-05-19,14.7697
2016-05-20,13.6356
2016-05-21,14.015
2016-05-22,14.2861
2016-05-23,13.4615
2016-05-24,12.7323
2016-05-25,12.526
2016-05-26,12.4304
2016-05-27,11.2958
2016-05-28,11.8929
2016-05-29,12.3504
2016-05-30,12.7253
2016-05-31,14.0773
2016-06-01,14.0015
2016-06-02,13.738
2016-06-03,13.8467
2016-06-04,13.7404
2016-06-05,13.975
2016-06-06,13.9341
2016-06-07,14.512
2016-06-08,14.4177
2016-06-09,14.3986
2016-06-10,13.9086
2016-06-11,14.1916
2016-06-12,15.7437
2016-06-13,17.602698999999994
2016-06-14,18.8932
2016-06-15,18.3543
2016-06-16,20.5886
2016-06-17,15.3768
2016-06-18,11.3307
2016-06-19,12.2342
2016-06-20,11.8395
2016-06-21,13.3067
2016-06-22,13.0951
2016-06-23,13.6762
2016-06-24,14.3321
2016-06-25,14.283
2016-06-26,13.8502
2016-06-27,13.8839
2016-06-28,12.1756
2016-06-29,12.6112
2016-06-30,12.4615
2016-07-01,12.1995
2016-07-02,12.1284
2016-07-03,11.7202
2016-07-04,11.470999999999998
2016-07-05,10.6114
2016-07-06,10.5289
2016-07-07,10.1094
2016-07-08,11.3946
2016-07-09,10.9655
2016-07-10,10.9476
2016-07-11,10.459000000000001
2016-07-12,10.5161
2016-07-13,10.5005
2016-07-14,11.5132
2016-07-15,11.9516
2016-07-16,11.6528
2016-07-17,11.1587
2016-07-18,11.0344
2016-07-19,11.6191
2016-07-20,12.4506
2016-07-21,12.6507
2016-07-22,14.6619
2016-07-23,14.2997
2016-07-24,12.7495
2016-07-25,13.8361
2016-07-26,11.9895
2016-07-27,12.9728
2016-07-28,12.8436
2016-07-29,12.7946
2016-07-30,12.460999999999999
2016-07-31,11.8759
2016-08-01,10.9416
2016-08-02,8.78728
2016-08-03,10.2939
2016-08-04,11.0428
2016-08-05,10.9254
2016-08-06,10.8811
2016-08-07,10.9116
2016-08-08,11.2454
2016-08-09,12.2443
2016-08-10,12.1432
2016-08-11,11.6909
2016-08-12,11.7785
2016-08-13,11.5713
2016-08-14,11.1948
2016-08-15,11.2184
2016-08-16,11.1397
2016-08-17,10.7528
2016-08-18,10.7561
2016-08-19,10.7487
2016-08-20,11.2474
2016-08-21,11.1792
2016-08-22,11.1209
2016-08-23,11.0306
2016-08-24,11.036
2016-08-25,11.3574
2016-08-26,11.2954
2016-08-27,11.1482
2016-08-28,10.9293
2016-08-29,10.9838
2016-08-30,11.2289
2016-08-31,11.6724
2016-09-01,11.9949
2016-09-02,12.113
2016-09-03,11.7587
2016-09-04,11.6799
2016-09-05,11.717
2016-09-06,11.6891
2016-09-07,11.5479
2016-09-08,11.3459
2016-09-09,11.6528
2016-09-10,12.1685
2016-09-11,11.6384
2016-09-12,11.8937
2016-09-13,11.9187
2016-09-14,11.9232
2016-09-15,11.937000000000001
2016-09-16,12.5558
2016-09-17,12.6986
2016-09-18,12.4312
2016-09-19,13.189
2016-09-20,14.4303
2016-09-21,13.7685
2016-09-22,13.2476
2016-09-23,13.3313
2016-09-24,12.8779
2016-09-25,13.1009
2016-09-26,12.8231
2016-09-27,13.0983
2016-09-28,13.2748
2016-09-29,13.0734
2016-09-30,13.2248
2016-10-01,13.1727
2016-10-02,13.1997
2016-10-03,13.4524
2016-10-04,13.277000000000001
2016-10-05,13.0357
2016-10-06,12.8543
2016-10-07,12.6671
2016-10-08,12.2191
2016-10-09,12.0537
2016-10-10,11.7555
2016-10-11,11.7857
2016-10-12,11.9335
2016-10-13,11.963
2016-10-14,11.9382
2016-10-15,11.9834
2016-10-16,11.9516
2016-10-17,12.005
2016-10-18,12.5885
2016-10-19,12.0226
2016-10-20,12.099
2016-10-21,12.1754
2016-10-22,12.0715
2016-10-23,12.036
2016-10-24,11.969000000000001
2016-10-25,11.414000000000001
2016-10-26,11.532
2016-10-27,11.4997
2016-10-28,11.0851
2016-10-29,10.4446
2016-10-30,11.1828
2016-10-31,10.9982
2016-11-01,10.7661
2016-11-02,10.7526
2016-11-03,10.800999999999998
2016-11-04,11.0907
2016-11-05,11.0025
2016-11-06,10.8735
2016-11-07,10.8088
2016-11-08,10.8337
2016-11-09,10.6555
2016-11-10,10.5245
2016-11-11,10.2899
2016-11-12,9.87796
2016-11-13,10.1015
2016-11-14,9.96648
2016-11-15,10.2175
2016-11-16,10.0591
2016-11-17,9.99118
2016-11-18,9.47616
2016-11-19,9.66276
2016-11-20,9.57928
2016-11-21,9.62082
2016-11-22,9.90572
2016-11-23,9.84362
2016-11-24,9.23167
2016-11-25,9.40205
2016-11-26,9.32811
2016-11-27,8.99847
2016-11-28,8.72482
2016-11-29,8.17412
2016-11-30,8.587539999999999
2016-12-01,8.4525
2016-12-02,7.75996
2016-12-03,7.92134
2016-12-04,7.44368
2016-12-05,6.8216600000000005
2016-12-06,7.8689300000000015
2016-12-07,8.38148
2016-12-08,8.23051
2016-12-09,8.446010000000001
2016-12-10,8.125160000000001
2016-12-11,8.19362
2016-12-12,8.522210000000001
2016-12-13,8.42285
2016-12-14,8.26523
2016-12-15,7.8284699999999985
2016-12-16,7.8582100000000015
2016-12-17,7.876589999999998
2016-12-18,7.86532
2016-12-19,7.64382
2016-12-20,7.660039999999999
2016-12-21,7.9144
2016-12-22,7.585
2016-12-23,7.16615
2016-12-24,7.26577
2016-12-25,7.17508
2016-12-26,7.274089999999998
2016-12-27,7.17082
2016-12-28,7.520110000000002
2016-12-29,8.28416
2016-12-30,8.159980000000001
2016-12-31,7.9691
2017-01-01,8.17257
2017-01-02,8.37851
2017-01-03,9.72525
2017-01-04,11.2516
2017-01-05,10.2544
2017-01-06,10.2547
2017-01-07,9.86719
2017-01-08,10.2898
2017-01-09,10.3256
2017-01-10,10.5496
2017-01-11,9.71776
2017-01-12,9.86133
2017-01-13,9.7695
2017-01-14,9.64666
2017-01-15,9.90426
2017-01-16,9.6365
2017-01-17,10.3023
2017-01-18,10.2278
2017-01-19,10.3972
2017-01-20,10.6006
2017-01-21,10.9092
2017-01-22,10.7032
2017-01-23,10.8208
2017-01-24,10.6325
2017-01-25,10.5705
2017-01-26,10.5891
2017-01-27,10.5373
2017-01-28,10.565
2017-01-29,10.484000000000002
2017-01-30,10.5712
2017-01-31,10.7275
2017-02-01,10.7321
2017-02-02,10.8214
2017-02-03,11.1145
2017-02-04,11.4335
2017-02-05,11.353
2017-02-06,11.3894
2017-02-07,11.5153
2017-02-08,11.4312
2017-02-09,11.0322
2017-02-10,11.2789
2017-02-11,11.3495
2017-02-12,11.3992
2017-02-13,11.2695
2017-02-14,13.0252
2017-02-15,12.9197
2017-02-16,12.9037
2017-02-17,12.6765
2017-02-18,12.8102
2017-02-19,12.7585
2017-02-20,12.4301
2017-02-21,12.6684
2017-02-22,12.5997
2017-02-23,13.1194
2017-02-24,13.0692
2017-02-25,13.5487
2017-02-26,14.52
2017-02-27,15.3965
2017-02-28,15.8172
2017-03-01,17.349701
2017-03-02,19.030199
2017-03-03,19.459
2017-03-04,18.6189
2017-03-05,19.302299
2017-03-06,19.6057
2017-03-07,18.888599
2017-03-08,16.6513
2017-03-09,17.7547
2017-03-10,19.3323
2017-03-11,21.4725
2017-03-12,23.4377
2017-03-13,28.592899
2017-03-14,28.6546
2017-03-15,35.055901
2017-03-16,46.345798
2017-03-17,46.827999
2017-03-18,34.160198
2017-03-19,44.740101
2017-03-20,43.390202
2017-03-21,43.1451
2017-03-22,42.342098
2017-03-23,43.678398
2017-03-24,53.107498
2017-03-25,51.25
2017-03-26,50.521599
2017-03-27,49.666901
2017-03-28,50.774899
2017-03-29,53.126099
2017-03-30,52.205799
2017-03-31,50.0373
2017-04-01,50.699501
2017-04-02,48.748699
2017-04-03,44.3564
2017-04-04,44.641899
2017-04-05,45.304001
2017-04-06,43.2421
2017-04-07,42.162601
2017-04-08,44.307098
2017-04-09,43.266998
2017-04-10,43.4352
2017-04-11,43.4072
2017-04-12,46.2873
2017-04-13,50.219398
2017-04-14,47.5741
2017-04-15,49.101501
2017-04-16,48.718498
2017-04-17,48.3046
2017-04-18,50.7075
2017-04-19,48.30530200000001
2017-04-20,49.672199
2017-04-21,48.2244
2017-04-22,48.553001
2017-04-23,48.4893
2017-04-24,50.031502
2017-04-25,49.891201
2017-04-26,52.720299
2017-04-27,62.167702
2017-04-28,70.159203
2017-04-29,68.3769
2017-04-30,79.021202
2017-05-01,76.29699699999998
2017-05-02,77.263802
2017-05-03,79.71820100000002
2017-05-04,96.9814
2017-05-05,94.398499
2017-05-06,97.813499
2017-05-07,94.007301
2017-05-08,91.420403
2017-05-09,91.162903
2017-05-10,89.524902
2017-05-11,89.8797
2017-05-12,88.655403
2017-05-13,90.835403
2017-05-14,90.786499
2017-05-15,92.414902
2017-05-16,89.438004
2017-05-17,89.86039699999998
2017-05-18,96.906303
2017-05-19,129.526993
2017-05-20,126.521004
2017-05-21,157.936996
2017-05-22,174.261002
2017-05-23,181.951996
2017-05-24,190.046005
2017-05-25,174.445999
2017-05-26,160.403
2017-05-27,157.757996
2017-05-28,170.511002
2017-05-29,194.908997
2017-05-30,231.910995
2017-05-31,230.669006
2017-06-01,222.238998
2017-06-02,223.774994
2017-06-03,224.376007
2017-06-04,245.332001
2017-06-05,248.464005
2017-06-06,264.466003
2017-06-07,258.071014
2017-06-08,261.66598500000003
2017-06-09,281.737
2017-06-10,337.667999
2017-06-11,340.609009
2017-06-12,401.48999
2017-06-13,397.536987
2017-06-14,359.053009
2017-06-15,361.933014
2017-06-16,370.22699
2017-06-17,379.414001
2017-06-18,371.458008
2017-06-19,370.056
2017-06-20,359.005005
2017-06-21,336.872009
2017-06-22,336.371002
2017-06-23,341.739014
2017-06-24,323.696014
2017-06-25,303.247986
2017-06-26,272.691986
2017-06-27,293.088013
2017-06-28,327.927002
2017-06-29,302.882996
2017-06-30,294.9159850000001
2017-07-01,274.601013
2017-07-02,287.987
2017-07-03,282.89801
2017-07-04,273.303009
2017-07-05,268.77398700000003
2017-07-06,270.549011
2017-07-07,245.990997
2017-07-08,251.697006
2017-07-09,242.136993
2017-07-10,215.356995
2017-07-11,197.404007
2017-07-12,230.774002
2017-07-13,209.733002
2017-07-14,199.662003
2017-07-15,170.654999
2017-07-16,157.363007
2017-07-17,193.423996
2017-07-18,234.391006
2017-07-19,199.703003
2017-07-20,227.264999
2017-07-21,218.304993
2017-07-22,229.475998
2017-07-23,225.951004
2017-07-24,224.710999
2017-07-25,206.710007
2017-07-26,203.953003
2017-07-27,204.317993
2017-07-28,193.123001
2017-07-29,205.789001
2017-07-30,197.977997
2017-07-31,203.871002
2017-08-01,226.768997
2017-08-02,219.951996
2017-08-03,225.34199500000003
2017-08-04,223.072998
2017-08-05,256.50698900000003
2017-08-06,261.566986
2017-08-07,269.179993
2017-08-08,296.7690120000001
2017-08-09,296.027008
2017-08-10,295.891998
2017-08-11,308.864014
2017-08-12,310.601013
2017-08-13,298.0639950000001
2017-08-14,300.096985
2017-08-15,289.817993
2017-08-16,302.266998
2017-08-17,301.457001
2017-08-18,295.589996
2017-08-19,297.470001
2017-08-20,301.428009
2017-08-21,321.591003
2017-08-22,314.785004
2017-08-23,317.5190120000001
2017-08-24,325.610992
2017-08-25,331.915009
2017-08-26,333.8819890000001
2017-08-27,347.893005
2017-08-28,347.747009
2017-08-29,370.666992
2017-08-30,378.484985
2017-08-31,383.041992
2017-09-01,387.740997
2017-09-02,348.984009
2017-09-03,347.484009
2017-09-04,295.17099
2017-09-05,312.988007
2017-09-06,334.338013
2017-09-07,329.428009
2017-09-08,296.497009
2017-09-09,294.4049990000001
2017-09-10,288.747009
2017-09-11,294.532013
2017-09-12,291.463989
2017-09-13,277.112
2017-09-14,213.908005
2017-09-15,250.464005
2017-09-16,246.522003
2017-09-17,251.748993
2017-09-18,293.497009
2017-09-19,282.803986
2017-09-20,283.742004
2017-09-21,258.579987
2017-09-22,264.309998
2017-09-23,286.167999
2017-09-24,282.483002
2017-09-25,292.332001
2017-09-26,287.437988
2017-09-27,306.46701
2017-09-28,299.1549990000001
2017-09-29,291.46701
2017-09-30,301.464996
2017-10-01,302.3370060000001
2017-10-02,297.475006
2017-10-03,292.463013
2017-10-04,292.65799
2017-10-05,295.863007
2017-10-06,308.588013
2017-10-07,311.1239930000001
2017-10-08,308.608002
2017-10-09,297.391998
2017-10-10,299.869995
2017-10-11,303.455994
2017-10-12,304.135986
2017-10-13,338.7569890000001
2017-10-14,339.627991
2017-10-15,336.595001
2017-10-16,333.384003
2017-10-17,317.082001
2017-10-18,314.319
2017-10-19,308.088013
2017-10-20,304.006012
2017-10-21,300.1870120000001
2017-10-22,295.446014
2017-10-23,286.950012
2017-10-24,298.328003
2017-10-25,297.924988
2017-10-26,296.527008
2017-10-27,297.423004
2017-10-28,296.298004
2017-10-29,305.088013
2017-10-30,307.751007
2017-10-31,305.878998
2017-11-01,291.694
2017-11-02,287.428986
2017-11-03,305.710999
2017-11-04,300.468994
2017-11-05,296.263
2017-11-06,298.891998
2017-11-07,294.658997
2017-11-08,309.070007
2017-11-09,320.884003
2017-11-10,299.252991
2017-11-11,314.681
2017-11-12,307.90799
2017-11-13,316.716003
2017-11-14,337.631012
2017-11-15,333.3569950000001
2017-11-16,330.924011
2017-11-17,332.3940120000001
2017-11-18,347.61199999999997
2017-11-19,354.385986
2017-11-20,366.730011
2017-11-21,360.401001
2017-11-22,380.652008
2017-11-23,410.165985
2017-11-24,474.911011
2017-11-25,466.276001
2017-11-26,471.329987
2017-11-27,480.3550110000001
2017-11-28,472.902008
2017-11-29,427.52301
2017-11-30,447.114014
2017-12-01,466.540009
2017-12-02,463.449005
2017-12-03,465.852997
2017-12-04,470.20401
2017-12-05,463.28100599999993
2017-12-06,428.588013
2017-12-07,434.40799
2017-12-08,456.03100599999993
2017-12-09,473.502014
2017-12-10,441.721008
2017-12-11,515.135986
2017-12-12,651.43103
2017-12-13,702.767029
2017-12-14,695.815979
2017-12-15,684.4479980000001
2017-12-16,696.208984
2017-12-17,719.974976
2017-12-18,794.64502
2017-12-19,826.8229980000001
2017-12-20,819.085999
2017-12-21,821.062988
2017-12-22,674.8599849999998
2017-12-23,719.387024
2017-12-24,694.14801
2017-12-25,765.833984
2017-12-26,773.835999
2017-12-27,762.84198
2017-12-28,737.02301
2017-12-29,753.59198
2017-12-30,717.257019
2017-12-31,756.732971
2018-01-01,772.640991
2018-01-02,884.4439699999998
2018-01-03,962.719971
2018-01-04,980.921997
2018-01-05,997.719971
2018-01-06,1041.680054
2018-01-07,1153.170044
2018-01-08,1148.530029
2018-01-09,1299.73999
2018-01-10,1255.819946
2018-01-11,1154.930054
2018-01-12,1273.199951
2018-01-13,1396.420044
2018-01-14,1366.77002
2018-01-15,1291.920044
2018-01-16,1053.689941
2018-01-17,1014.25
2018-01-18,1036.280029
2018-01-19,1039.099976
2018-01-20,1155.150024
2018-01-21,1049.579956
2018-01-22,1003.26001
2018-01-23,986.229004
2018-01-24,1058.780029
2018-01-25,1056.030029
2018-01-26,1055.170044
2018-01-27,1107.069946
2018-01-28,1246.01001
2018-01-29,1182.359985
2018-01-30,1071.130005
2018-01-31,1118.310059
2018-02-01,1036.790039
2018-02-02,915.784973
2018-02-03,964.018982
2018-02-04,834.682007
2018-02-05,697.9509889999998
2018-02-06,793.1220089999998
2018-02-07,757.067993
2018-02-08,817.807007
2018-02-09,883.86499
2018-02-10,860.4149779999998
2018-02-11,814.659973
2018-02-12,868.70697
2018-02-13,845.257996
2018-02-14,923.560974
2018-02-15,936.976013
2018-02-16,944.210022
2018-02-17,974.11499
2018-02-18,923.921021
2018-02-19,943.86499
2018-02-20,895.370972
2018-02-21,849.971008
2018-02-22,812.844971
2018-02-23,864.189026
2018-02-24,840.5150150000002
2018-02-25,844.8099980000002
2018-02-26,869.3150019999998
2018-02-27,878.2650150000002
2018-02-28,855.198975
2018-03-01,872.2000119999999
2018-03-02,856.853027
2018-03-03,857.224976
2018-03-04,866.6779789999998
2018-03-05,853.6840210000001
2018-03-06,816.9509889999998
2018-03-07,752.830994
2018-03-08,704.596008
2018-03-09,728.916016
2018-03-10,686.8900150000002
2018-03-11,723.338989
2018-03-12,699.830994
2018-03-13,690.8270259999998
2018-03-14,614.291016
2018-03-15,611.304016
2018-03-16,601.666016
2018-03-17,552.778992
2018-03-18,538.643982
2018-03-19,556.726013
2018-03-20,557.174988
2018-03-21,561.731995
2018-03-22,539.7020259999998
2018-03-23,539.6190190000002
2018-03-24,526.439026
2018-03-25,524.2869870000002
2018-03-26,489.950989
2018-03-27,450.115997
2018-03-28,446.278992
2018-03-29,385.967987
2018-03-30,394.644989
2018-03-31,396.457001
2018-04-01,379.606995
2018-04-02,386.424988
2018-04-03,416.893005
2018-04-04,380.542999
2018-04-05,383.231995
2018-04-06,370.285004
2018-04-07,385.313995
2018-04-08,400.507996
2018-04-09,398.526001
2018-04-10,414.243011
2018-04-11,430.540009
2018-04-12,492.94101
2018-04-13,492.734985
2018-04-14,501.477997
2018-04-15,531.7020259999998
2018-04-16,511.147003
2018-04-17,502.894012
2018-04-18,524.789001
2018-04-19,567.888977
2018-04-20,615.7180179999998
2018-04-21,605.39502
2018-04-22,621.8599849999998
2018-04-23,642.5479740000002
2018-04-24,708.15802
2018-04-25,615.416016
2018-04-26,662.809021
2018-04-27,647.0319820000002
2018-04-28,683.677979
2018-04-29,688.8809809999998
2018-04-30,669.9240110000002
2018-05-01,673.612976
2018-05-02,687.148987
2018-05-03,779.5430299999998
2018-05-04,785.6240230000002
2018-05-05,816.119995
2018-05-06,792.310974
2018-05-07,753.724976
2018-05-08,752.856995
2018-05-09,752.275024
2018-05-10,727.276978
2018-05-11,679.585999
2018-05-12,686.0479740000002
2018-05-13,733.4959719999998
2018-05-14,730.5490110000002
2018-05-15,708.8709719999998
2018-05-16,707.049988
2018-05-17,672.6569820000002
2018-05-18,694.367004
2018-05-19,696.530029
2018-05-20,715.3690190000002
2018-05-21,699.221985
2018-05-22,647.741028
2018-05-23,583.585022
2018-05-24,601.755005
2018-05-25,586.734009
2018-05-26,587.280029
2018-05-27,572.6680299999998
2018-05-28,516.036011
2018-05-29,565.388
2018-05-30,559.590027
2018-05-31,577.64502
2018-06-01,580.0430299999998
2018-06-02,591.807983
2018-06-03,618.328979
2018-06-04,592.9849849999998
2018-06-05,609.302979
2018-06-06,607.1240230000002
2018-06-07,605.187012
2018-06-08,601.0770259999998
2018-06-09,597.562012
2018-06-10,526.479004
2018-06-11,533.283997
2018-06-12,496.842987
2018-06-13,477.493988
2018-06-14,519.742004
2018-06-15,491.003998
2018-06-16,499.64199800000006
2018-06-17,500.447998
2018-06-18,518.890991
2018-06-19,537.9569700000002
2018-06-20,536.268005
2018-06-21,527.367004
2018-06-22,465.816986
2018-06-23,474.519989
2018-06-24,457.671997
2018-06-25,460.30999800000006
2018-06-26,432.772003
2018-06-27,442.36499
2018-06-28,422.36499
2018-06-29,436.009003
2018-06-30,455.179993
2018-07-01,453.917999
2018-07-02,475.346985
2018-07-03,464.195007
2018-07-04,467.317993
2018-07-05,474.411987
2018-07-06,474.011993
2018-07-07,491.660004
2018-07-08,489.118988
2018-07-09,476.68200700000006
2018-07-10,434.424011
2018-07-11,446.518005
2018-07-12,430.074005
2018-07-13,434.027008
2018-07-14,436.085999
2018-07-15,449.850006
2018-07-16,480.65799
2018-07-17,501.002014
2018-07-18,480.51300000000003
2018-07-19,469.618988
2018-07-20,450.697998
2018-07-21,462.436005
2018-07-22,459.657013
2018-07-23,450.852997
2018-07-24,479.372986
2018-07-25,472.493011
2018-07-26,464.036987
2018-07-27,469.665985
2018-07-28,466.89801
2018-07-29,466.665009
2018-07-30,457.080994
2018-07-31,433.867004
2018-08-01,420.747009
2018-08-02,412.621002
2018-08-03,418.261993
2018-08-04,407.252014
2018-08-05,410.515991
2018-08-06,406.65799
2018-08-07,380.214996
2018-08-08,356.613007
2018-08-09,365.588013
2018-08-10,334.175995
2018-08-11,322.112
2018-08-12,319.570007
2018-08-13,286.494995
2018-08-14,278.932007
2018-08-15,282.364014
2018-08-16,288.04599
2018-08-17,315.7290040000001
2018-08-18,295.8120120000001
2018-08-19,300.834015
2018-08-20,274.315002
2018-08-21,281.944
2018-08-22,271.341003
2018-08-23,277.10400400000003
2018-08-24,282.96701
2018-08-25,279.645996
2018-08-26,275.196991
2018-08-27,285.602997
2018-08-28,296.4989930000001
2018-08-29,289.3120120000001
2018-08-30,284.105011
2018-08-31,283.003998
2018-09-01,295.341003
2018-09-02,294.371002
2018-09-03,289.259003
2018-09-04,285.722992
2018-09-05,232.330994
2018-09-06,230.214996
2018-09-07,217.203003
2018-09-08,197.951004
